id,message,original,genre
1131,"Committee, Delmas 33 Citron send message for people in Citron who are hungry aid has yet to get here please","Komite swivi delma 33 nan sitwon dirije pa agwonom doseli, pe zo, voye mesaj sa a pou moun nan sitwon ki grangou anyen pa janm rive jwenn yo!silvouple e",direct
1133,They've forgotten us in this area.,yo bliye nou net nan zonn sa.,direct
1135,Hi we are in Menos road in Fontamara 43 in miki's yard we can't handle it anymore please help us,"Bonjou, nou nan ri menos prolonje nan fontamara 43 nan lakou miki nou paka kenbe anko voye pou nou gerard sanon",direct
1136,"Good day, my house is destroyed, we're sleeping in the in L Artibonite",bonjou kay mwen kraze nan lari nap domi anyo lati bonit,direct
1137,"im in ti riviere ( little river ) in artibonit, i need for you to send me 100gourdes on my cell phone",mwen nan tirivy l'artibonit mwen bezwen pou voye 100g pou mwen.,direct
1138,"finding difficulties to buy a phone carte, please help me.",Mwen nan difikilte poum achte kat. Tanpri edem.,direct
1139,"I am saved from the earthquake by God's mercy. I am at L'Artibonite, i would like some help for my family and i. thank you",Mwen siti anba evenman an gras Bondye mwen vivan men kounyea mwen nan tirvi nan lati bonit mwen ta renmen nou edem avek fanmi mwen mesi.,direct
1140,I would like to continue right away my studies so that I can be useful to myself and to my country thank you because you choose to help the young Haitians who are struck under these great tragedies. ,n ta renmen tou swit kontinye etid mwen poum ka itil tet mwen ak peyim mesi paske nou chwazi ede jenn ayisyen yo ki frape anba gwo trajedi sa yo.,direct
1141,we say many thanks. .. we hope this wont ???,Nou di mesi anpil davans. Nou espere sa pap demi.,direct
1142,Hi Digicel Please. Since this morning. I can't make call on my cell phone. It's sound busyPlease try to fix the problem for me,Bonswa digicel silvoupl depi matin m ap fe apel sou telefon mwen li paka pase chak nimewo mwen li banm son okipe sivoupl rezoud sa pou mwen. mwen rele,direct
1143,i am in leogane in the in the red gate section. i want help becaus i am a victim,"mw leyogan nan seksyon gwomin bary wouj, mw vle ed paske mw viktim,",direct
1144,Good evening. We are in the Ile de la tortue. There are a lot of students who are victims from Port-au-Prince. What are they doiing for these victims? There are a lot who have..t? tue ,Bonsoir nou nan l. ile de la tortue gen anpil elve ki te pa o prins ki viktim nan tout d sa yo ki sa yap fe pou viktim sa yo gen anpil ki gen tan la ti tue,direct
1145,All of us we need help we are suffering hear us.,0lNou menm tou nou bezwen sekouris nap soufri tande nou. ?H?,direct
1146,"We are about 500 to 600 people in the temporary shelter of grand goave. and every day there are more and more people coming. We have a lot of issues such as drinking water, food, medicine, ","Nou anviron 500 a 600 moun nan abri pwoviswa grangwav e chak jou moun yo ap vini plis toujou, nou gen anpil pwoblem tankou dlo potab, manje, medikaman,",direct
1147,we're asking for help please because we can't take it anymore. everything had become very expensive and we have no money to buy anything. we are in grand goave in Capion,"lojman nou mande sekou souple paske nou pa kapab ank. paske tout bagay vinn che pa gen lajan pou nou achte anyen. Min adres nou grangwav, nan kanpion avan",direct
1149,"I wrote before, you didn't answer me. We are located at Carrefour Maren, there's a lot of death victims. We need help",Mwen ekri mwen pa jwenn repons nou chita ko n nan laplenn kafou maren nou viktim anpil anpil moun mouri se nou k fe pil paket anteman sa yo san leta k,direct
1150,4636 i heard about it on minustah fm 106. 1 fm and 94. 9 fm. i know thank you,4636 : se radio MINUSTAH FM mouin tande sou 106. 1 FM ak 94. 9 FM mouin konin mesi,direct
1153,Mariani 1 Prolong has not received even a drop of water,MARIANI 1 PROLONGE PA JWEN MINM TI GOUT DLO,direct
1154,Im on Desalin street on Kastro land thanks,i gate ri desalin sou teren kastwo mesi.,direct
1155,"My house crushed my child. im hungry and I dont have clean water to drink, i need so much. Im in Gresye between Billy beach. ..",Kay mwen kraze timoun mwen yo grangou mpa jwenn dlo pwop poum bwe mbezwen tant mwen nan gresye nan antre billy beach la sou mon nan gen anpil mou nan lok,direct
1156,we are in a comunity called kokoye ( coconut ) in the croix des bouquet we are in the street,nan yon kominote yo rele kokoye zon mey kwadbouk nou nan lari no,direct
1157,We din't receive nothing yet at plaine cul de sac located at Santo 6 empasse Souverin number 19 Thanks,Nou poko jwen n oken ed nan la plaine di kil de sak. Kise nan santo 6 enpas souveren nimewo 19 mesi,direct
1158,We need help in the first communal section of Petite Riviere. We have many foreigners in the area,nou bezwen ed nan premye seksyon limit dezil komin tirivy nou gen anpil etranje nan zoN nan,direct
1160,"Hello Digicel I'm writing to tell you that I have a lot of problems. My house was destroyed, I have no food, water and my calls cannot go through. I'm waiting for you response.","ALO DIGICEL MWEM EKRIW POU M DIW KE MWEM GEN ANPIL PROBLEM KAY MWEN KRAZE, MWEN PA GEN MANJE, DLO, MEN M APL YO PAKA PASE BYEN MAP TAN N REPONS OU. MWEN AB",direct
1161,"Christ is King, Akasya Road #122 bus",ITE KRISWA RI AKASYA NIMEWO 122 BIS.,direct
1162,We are very happy to have recieved an answer to our message. We hope we will find help. Thank you god bless,nou byen kontan dske nou resevwa mesaj nou an nou espere nou va jwenn ed la mesi ke bondye beniw.,direct
1163,survivors help me please we are sleeping outside like animals thanks in advance,"reskape, edem! edem souple nap domi nan seren tankou zannimo. Mesi davans!!!",direct
1165,"Its food that i need, i dont have access to internet",Se mange mwen vle pa gen internet kote m nan,direct
1166,"I am dying, please help me! 5 GOUD. ??? well on the telphone. Help me please. Digicel",ALE. MAP MOURI SILVOUPLE EDEM. 5 GOUD AP FEM BYEN SOU TELEFON MWEN TANPRI EDEM DIGICEL.,direct
1168,Please do this for me. Because I do not have anyone to help me.,Tanpri fe sa pou mwen paske mwen pa gen pason ki pou edem.,direct
1169,"I'm living in Gonaive, I don't have anyone who can help me, see what you can do for me. . my hopes are on you after God. Thank You",au prince se gonaive map viv mwen pa gen pys moune ki ka edem gade pou nou w sa nap fe pou mwen espwa sou nou apres bondye merci se Jean- Pierre Elie,direct
1171,I need help because we were clobbered,Mwen bezwenf ed paske nou te frape,direct
1172,"We need tents, lights, food. In Saint-Louis de Gonzague usecondary school Delmas 31","Nou bezwen tant, ekleraj, manje. Nan senlwi gonzag delma 31",direct
1173,"We are dying of hunger, please bring us food. We are on Juvernat road, we're refugees situated at the entrance of the Canadien Embassy near Saint SUrin",Nap mouri nou grangou tanpri pote manje pou nou. local se rout juvnat. nou refrije nou nan antre buro canada zonn st surin. nou met rele nou nan niro sa yo,direct
1174,"Ok thanks, but now we need food.",Ok mesi men kounie a se manje nou bezwen,direct
1175,Is it on the computer I don't have a way on a computer ,Eske se sou dinat m pa gen mwayen dinat,direct
1176,Give me a reponse about the job.,Voye repons pou mwen pou job la.,direct
1177,I am in a place called Kanapeve also known as k-no. .. they haven't came to see us yet. . we are under,mm kanapeve yon kote yo rele k-no yo pa janm pase we nou se anba r,direct
1179,We can send it to 4636 I don't have money,NOU KA VOYEL NAN 4636 MWEN PA GIN KOB,direct
1180,"Good evening, we are from the Survival comitte Delma 33, Jack premye, ri sengor ( in Citron on the football field ) We need food. Rice, peas and corn flour","Bonjou, Bonswa Nou se yon Komite swivi Delma 33, Jak Premye, Ri Sengor ( nan sitwon sou taren foutbol la a ). Nou bezwen manje tankou : Diri, pwa, mayi, l",direct
1181,Please! Do something for us in 79 because they said on the radio you will bring relief a 6 point 4. Please do something for us at 79 but Asi. gm ,S. v. p fe yon bagay pou nou nan 79 paske yo sit di nan radio nou pral pran sekous la a 6 poin 4 s. v. p ank fe yon bagay pou nou nan 79 mesi. gm,direct
1182,"I'm in Carefour, where can I find a tent and help. Thankyou for this information",C kafou fy mwen ye ki kote ki pi pre map k jwenn tant ak d yo? Mesi bcp pou enfomasyon sa yo.,direct
1183,I need food  I can not find food.,MWEN BEZWEN MANJE MWEN PA JWENN MANJE MBA DEKONB LAN TOUJOUR MWEN M,direct
1184,Which Radio MINUSTAH FM is working now,Ki Radyo MINUSTAH FM kap mache kounye-a,direct
1185,"I do need a job, i speak ENGLISH, SPANISH AND FRENCH. I have experience in INTERPRETING.","I do need a job, i speak ENGLISH, SPANISH AND FRENCH. I have experience in INTERPRETING.",direct
1186,I would like to know how the Red Cross is helping,MWEN TARENMEN KONNEN NAN KIFASASON KWA ROUJ APBAY D LA,direct
1187,"We are in Carrefour, Mon Repos 48, Rue Duga we have problems with food and drinkable water help us please.",Nou nan kafou mon repo 48 ri duga nou gen pwoblem manje ak dlo potab ede nou silvouple.,direct
1188,We need Help. Before the earthquake we had two weeks rainning where we lost all our plantation and all our betails were killed.,"Nou bezwen ed, avan katas twof 12 janvye a te deja genyen 2 senmenn lapli ki devaste tout plantasyon nou yo ak touye anpil but tankou : kabrit, kochon, bf ak",direct
1189,There's no one to send me money,mwen pa gen moun pou voye lajan pou mwen,direct
1190,We need to continue to plant. We need to take care of our health malaria and typhoid Gwoupman Peyizan Plante Fondikake (GPPF) who ,esi anpil pou nnu kapab kontinye plante.nou bezwen swen sante kote lafyv malarya ak tifoyid ap f raj.pawl Gwoupman peyizan plant Fondikak(GPPF) ki t,direct
1191,"We are in Leogane in the part at point of the river, at this moment we can't get anything. . not even a little water we can' find. .. the water get dirty after every aftershock.",Nou leyogan nan zon brach apre pon rivy momans nou pa janm ka jwenn anyen menm yon ti dlo nou paka jwenn gen yon ti dlo nou paka bwl li sal chak tranbl,direct
1192,This is an address : abli kol Fondikak-koray Grand'Anse Haiti,"abli kl nan Fondikak-koray, Grandans Ayiti.",direct
1193,"Good evening Red Cross, I can be found at Mon Repos 40k",BONSWA SOSYETE NASYONAL KWA WOUJ MWEN TROUVE M NAN MONREPO KARANT K,direct
1194,someone came with water and food for the city of Leoganne. Please bring the people of brachi assistance send this message because the children will be finished ,eman an pase li yo pase pase ak dlo ak manje yo se nan vil leyogan yal bay tout tanpri pote pap brach sekou pase mesaj la pou nou paske timoun yo ap fin,direct
1195,We are not in Port-au-Prince we are in Leogane behind the city,nou pa potoprens se leyogane nou ye an dey vil la,direct
1196,I would like to find food at least to take care of the people who are in my care or a little money. Christ come bac,Se manje mwen ta renmen jwenn nan men nou poum bay anviwon plis pase san moum ki sou kont mwen oubyen you ti kob paste lubien ( CHRIST revient ),direct
1197,Wow help me and the rest of my family that's left. I have twelve people in my charge.,Mezanmi edem ak rs fanmiy m ki rt yo. mwen genyen 12 moun sou kont mwen.,direct
1198,"Centre Haitien Cooperation internationale - we need water, food, tents and blankets for victims at Delma 33.",Centre haitien cooperation internatiomale ap mande ed dlo manje tant kouvti pou viktim delma 33,direct
1199,"We are in Pamis-Aven. We need help, we have no food or water.",nou menm nan Pamis-Aven nou bezwen ed paske nou pa gen manje ak dlo,direct
1200,"I am a driver of a small car with a motor, please do something for me",m. mwen se chof ti machinn ak moto. tanpri fe yon bagay pou m.,direct
1201,"If I need a US Visa at this moment, what do I need to do, because I don't have anywhere to sleep, my whole family is at my side.",E sim bezwen yon visa pou etazini nan moman kisa poum fe paske mwen pa gen kote poum demi tout fanmim detwi nan seysm la.,direct
1202,which government office is working?,Ki biwo leta ki fonksyone presize m yo,direct
1203,No western union at Delams 32. It's not open,Delma 32 pa ou v west unuon nan delimat,direct
1204,"SOS People in the city of Bourdon in the area of Avenue John Brown, Bourdon","SOS : MOUN NAN LA VALLE DE BOURDON ZON AVENUE JOHN BROWN, BOURDON",direct
1205,"Need help, we need tents, water, food, medicine please send the message","BEZWEN ED, NOU BEZWEN TANT, DLO, MANGE, MEDIKAMAN, TANPRI F MESAJ LA",direct
1206,Hello. I'm ok but hungry. Help me please.,Bonjou mwen okay mwen grangou edem souple,direct
1207,"if you took the reto test and failed can you take it again i have nto found my profession, there no opportunities for me to continue","Eske siw al konpoze nan reto ou pa reyisi eske wap jwen chans ou, paske mwen pantko gen pwofesyon mwen pa gen mwayen POUM KONTINYE. MESI SE cesar clause",direct
